retailer_id,country_id,product_id,revenue,gross_revenue,sales_plan,quantity,quantity_returned,date_id
137,10,2,501.2,115.6,444.0,40.0,,754
146,7,70,2208.6,736.2,1859.0,18.0,,754
146,7,32,1313.76,437.76,1106.0,48.0,,754
137,10,10,385.8,158.8,1038.0,20.0,,754
137,10,9,158.64,39.48,268.0,12.0,,754
137,10,72,2669.4,1334.7,2408.0,18.0,,754
137,10,100,331.8,166.2,311.0,60.0,,754
137,10,27,5526.24,2456.04,9061.0,12.0,,754
137,10,22,176.5,58.8,286.0,10.0,,754
137,10,36,1535.6,610.28,1412.0,44.0,,754
115,3,9,132.2,32.9,396.0,10.0,,754
118,3,74,798.72,228.0,588.0,48.0,,754
118,3,64,1997.28,998.88,1558.0,48.0,,754
115,3,83,2314.56,868.08,7384.0,24.0,,754
118,3,86,324.22,216.34,239.0,58.0,,754
109,3,12,20798.92,1773.46,19045.0,38.0,,754
115,3,100,442.4,221.6,658.0,80.0,,754
118,3,17,1801.8,514.6,1405.0,20.0,,754
115,3,28,604.62,120.96,1852.0,18.0,,754
115,3,33,1707.52,569.56,2490.0,58.0,,754
109,3,102,3714.12,1945.48,4956.0,4.0,,754
109,3,112,191.52,63.9,493.0,18.0,,754
115,3,11,5922.08,1692.0,14390.0,16.0,,754
115,3,85,3596.0,1480.8,4831.0,10.0,,754
109,3,115,364.14,182.58,316.0,34.0,,754
109,3,114,877.2,526.32,1951.0,4.0,,754
109,3,101,3781.5,1680.66,3577.0,6.0,,754
146,7,101,3781.5,1680.66,3153.0,6.0,,754
146,7,103,3196.5,1420.68,2665.0,6.0,,754
95,4,18,11459.76,1281.28,29106.0,104.0,,754
95,4,12,139290.46,32147.08,80458.0,214.0,,754
95,4,79,2682.2,695.4,5410.0,20.0,,754
95,4,3,2332.4,641.9,1405.0,98.0,,754
95,4,75,10772.1,2966.4,13000.0,90.0,,754
129,11,105,8826.48,4814.46,7812.0,6.0,,755
135,11,67,9420.16,4934.72,8244.0,32.0,,755
135,11,86,122.98,82.06,135.0,22.0,,755
135,11,70,981.6,327.2,811.0,8.0,,755
141,7,18,4992.22,1664.64,4401.0,34.0,,755
141,7,32,1094.8,364.8,1022.0,40.0,,755
141,7,70,1963.2,654.4,1730.0,16.0,,755
35,1,10,771.6,317.6,765.0,40.0,,756
35,1,65,5382.3,2691.48,5189.0,66.0,,756
35,1,66,3528.36,1764.36,3500.0,36.0,,756
35,1,13,21095.8,2113.32,21325.0,44.0,,756
35,1,81,3422.4,1711.6,5882.0,40.0,,756
35,1,19,12720.56,3108.8,12621.0,58.0,,756
35,1,82,2094.08,698.24,2117.0,64.0,,756
170,13,101,5042.0,2240.88,3638.0,8.0,,756
170,13,106,13288.8,4255.16,10469.0,14.0,,756
170,13,110,2027.68,1013.92,1613.0,16.0,,756
170,13,102,7428.24,3890.96,5688.0,8.0,,756
90,4,34,5328.96,1998.88,3829.0,104.0,,757
90,4,27,6447.28,2865.38,4741.0,14.0,,757
90,4,1,803.98,269.62,547.0,122.0,,757
174,12,115,428.4,214.8,797.0,40.0,,758
174,12,105,11768.64,6419.28,10311.0,8.0,,758
174,12,104,1578.04,826.6,1383.0,2.0,,758
174,12,113,435.54,217.94,825.0,34.0,,758
138,10,115,385.56,193.32,1023.0,36.0,,758
138,10,110,1520.76,760.44,1848.0,12.0,,758
138,10,102,1857.06,972.74,1708.0,2.0,,758
104,3,85,3596.0,1480.8,7813.0,10.0,,758
104,3,90,1003.44,645.28,902.0,148.0,,758
104,3,76,1782.88,733.92,1666.0,44.0,,758
104,3,67,8831.4,4626.3,14277.0,30.0,,758
110,3,110,2534.6,1267.4,2035.0,20.0,,758
110,3,115,364.14,182.58,287.0,34.0,,758
118,3,29,882.0,363.36,2186.0,12.0,,758
110,3,109,2152.08,956.48,1760.0,28.0,,758
110,3,105,11768.64,6419.28,9271.0,8.0,,758
104,3,94,305.58,183.48,1058.0,66.0,,758
110,3,108,3643.28,1619.24,2981.0,4.0,,758
118,3,73,306.72,87.6,200.0,24.0,,758
104,3,96,405.72,115.92,358.0,18.0,,758
104,3,91,283.04,169.94,254.0,58.0,,758
104,3,72,2966.0,1483.0,6534.0,20.0,,758
118,3,17,1981.98,566.06,1370.0,22.0,,758
118,3,88,437.58,313.5,302.0,66.0,,758
96,4,31,1205.46,603.1,1459.0,74.0,,758
104,3,26,6675.48,2224.98,6236.0,18.0,,758
104,3,23,1044.8,348.2,976.0,10.0,,758
104,3,18,4111.24,1370.88,3699.0,28.0,,758
97,4,101,11204.2,4201.4,8296.0,20.0,,758
97,4,73,687.88,158.34,547.0,58.0,,758
97,4,103,3788.4,1420.64,2826.0,8.0,,758
97,4,28,2106.72,333.3,1550.0,66.0,,758
97,4,105,15245.76,7221.72,44855.0,12.0,,758
104,3,12,20931.42,3908.64,56828.0,34.0,,758
97,4,106,12389.04,4645.92,13766.0,12.0,,758
96,4,109,2305.8,1024.8,2806.0,30.0,,758
97,4,107,7045.86,3337.56,5288.0,6.0,,758
96,4,76,3079.52,1267.68,3817.0,76.0,,758
97,4,74,1020.36,235.62,4770.0,66.0,,758
97,4,102,6455.6,2918.32,15744.0,8.0,,758
97,4,110,1774.08,760.32,1276.0,16.0,,758
96,4,29,3675.0,1514.0,6313.0,50.0,,758
97,4,89,935.0,538.9,729.0,170.0,,758
97,4,115,505.44,217.08,365.0,54.0,,758
172,13,87,407.0,271.58,545.0,74.0,,758
172,13,88,251.94,180.5,401.0,38.0,,758
172,13,74,1098.24,313.5,2009.0,66.0,,758
172,13,69,3206.1,1068.6,2744.0,30.0,,758
172,12,74,965.12,275.5,2009.0,58.0,,758
172,12,92,206.64,124.32,181.0,42.0,,758
172,13,93,342.0,205.96,294.0,76.0,,758
172,12,73,383.4,109.5,377.0,30.0,,758
172,13,78,4001.02,800.28,3381.0,38.0,,758
172,12,96,450.8,128.8,410.0,20.0,,758
172,13,95,943.5,474.3,975.0,170.0,,758
174,12,102,5571.18,2918.22,21511.0,6.0,,758
172,12,91,68.32,41.02,66.0,14.0,,758
172,12,65,3098.9,1549.64,2846.0,38.0,,758
172,12,95,111.0,55.8,975.0,20.0,,758
172,13,90,1166.16,749.92,1078.0,172.0,,758
172,13,64,7156.92,3579.32,6614.0,172.0,,758
172,12,87,198.0,132.12,545.0,36.0,,758
172,12,88,198.9,142.5,401.0,30.0,,758
115,3,80,3288.06,1353.96,4290.0,18.0,,759
115,3,22,141.2,47.04,360.0,8.0,,759
117,3,30,413.56,206.92,283.0,28.0,,759
115,3,28,738.98,147.84,655.0,22.0,,759
115,3,21,569.1,94.78,437.0,14.0,,759
117,3,67,11186.44,5859.98,9337.0,38.0,,759
115,3,83,2507.44,940.42,1965.0,26.0,,759
117,3,65,3751.3,1875.88,2830.0,46.0,,759
117,3,19,5833.08,2187.24,4386.0,22.0,,759
35,1,41,1454.64,266.64,1184.0,44.0,,759
35,1,74,1113.12,257.04,888.0,72.0,,759
35,1,79,2508.6,521.8,2081.0,20.0,,759
35,1,36,5030.4,1665.6,4094.0,160.0,,759
35,1,35,1538.84,319.3,1251.0,62.0,,759
35,1,26,23797.9,6490.4,29168.0,70.0,,759
35,1,3,665.1,147.6,526.0,30.0,,759
35,1,76,2690.64,926.48,2189.0,74.0,,759
97,4,105,45737.28,21665.16,44855.0,36.0,,759
97,4,108,6476.88,2428.8,10678.0,8.0,,759
97,4,106,6194.52,2322.96,13766.0,6.0,,759
97,4,63,3047.08,830.96,2279.0,68.0,,759
97,4,76,2181.6,751.2,1641.0,60.0,,759
97,4,78,6201.24,978.98,4467.0,62.0,,759
179,9,71,2294.88,764.88,2156.0,24.0,,760
179,9,72,2966.0,1483.0,2426.0,20.0,,760
175,14,102,3714.12,1945.48,3244.0,4.0,,760
175,14,101,3781.5,1680.66,3401.0,6.0,,760
211,5,24,2920.68,486.78,2396.0,38.0,,760
211,5,1,514.02,172.38,398.0,78.0,,760
211,5,7,1068.32,294.24,828.0,16.0,,760
211,5,94,296.32,177.92,532.0,64.0,,760
211,5,41,561.44,129.44,444.0,16.0,,760
124,3,70,1717.8,572.6,2274.0,14.0,,760
124,3,25,6861.36,2286.96,8914.0,24.0,,760
124,3,2,551.32,127.16,689.0,44.0,,760
124,3,74,798.72,228.0,999.0,48.0,,760
124,3,84,1867.68,533.76,2472.0,16.0,,760
124,3,38,1135.8,378.36,2070.0,36.0,,760
124,3,12,29532.0,4498.5,59985.0,50.0,,760
124,3,75,4069.46,1120.64,8258.0,34.0,,760
124,3,6,1037.76,301.76,1348.0,8.0,,760
124,3,21,650.4,108.32,828.0,16.0,,760
124,3,9,105.76,26.32,278.0,8.0,,760
124,3,82,1112.48,370.94,2321.0,34.0,,760
144,7,104,,,2673.0,,4.0,760
115,3,36,1562.08,468.52,1273.0,52.0,,760
104,3,40,1856.66,375.92,2244.0,74.0,,760
115,3,40,1555.58,314.96,2881.0,62.0,,760
104,3,83,1842.94,517.0,3598.0,22.0,,760
115,3,82,924.8,226.88,707.0,32.0,,760
115,3,39,2118.24,594.36,1698.0,36.0,,760
115,3,11,5995.98,1237.14,4386.0,18.0,,760
104,3,41,387.0,63.0,283.0,12.0,,760
115,3,13,12709.68,2355.6,10186.0,24.0,,760
104,3,32,1403.02,344.52,1273.0,58.0,,760
115,3,67,6731.48,2806.72,5235.0,28.0,,760
115,3,65,2556.26,1007.0,4118.0,38.0,,760
147,6,70,5153.4,1717.8,5061.0,42.0,,760
147,6,63,2346.24,781.92,1850.0,48.0,,760
147,6,20,2545.4,727.2,2007.0,20.0,,760
147,6,19,4242.24,1590.72,3345.0,16.0,,760
147,6,26,6675.48,2224.98,8971.0,18.0,,760
147,6,24,1844.64,307.44,1454.0,24.0,,760
147,6,106,13937.52,6194.4,11201.0,12.0,,760
104,3,20,2978.3,614.64,2688.0,26.0,,760
104,3,15,11757.28,2883.84,41004.0,16.0,,760
104,3,6,699.06,147.06,566.0,6.0,,760
92,4,88,1021.02,731.5,707.0,154.0,,760
92,4,13,41516.28,7865.52,28513.0,78.0,,760
92,4,66,4508.46,2254.46,3299.0,46.0,,760
104,3,14,17630.2,2464.56,22099.0,28.0,,760
92,4,5,2966.22,892.62,2121.0,54.0,,760
92,4,70,2944.8,981.6,1885.0,24.0,,760
104,3,3,387.18,76.68,744.0,18.0,,760
104,3,12,21539.52,3515.4,56828.0,36.0,,760
104,3,11,5329.76,1099.68,4810.0,16.0,,760
168,22,70,2208.6,736.2,3794.0,18.0,,760
168,22,90,176.28,113.36,308.0,26.0,,760
180,9,112,1553.44,518.3,946.0,146.0,,761
180,9,105,23537.28,12838.56,57680.0,16.0,,761
180,9,101,13865.5,6162.42,6139.0,22.0,,761
146,7,14,16248.72,3249.6,15064.0,24.0,,761
146,7,65,2935.8,1468.08,2882.0,36.0,,761
137,10,73,,,382.0,,24.0,761
146,7,110,1267.3,633.7,1186.0,10.0,,761
158,19,67,4710.08,2467.36,4721.0,16.0,,761
158,19,35,1539.32,398.46,1457.0,58.0,,761
158,19,33,2060.8,687.4,2066.0,70.0,,761
146,7,94,101.86,61.16,98.0,22.0,,761
146,7,99,202.44,121.8,192.0,42.0,,761
158,19,13,20764.72,4370.76,19655.0,38.0,,761
158,19,18,5579.54,1860.48,5385.0,38.0,,761
146,7,108,1821.64,809.62,1722.0,2.0,,761
158,19,20,2290.86,654.48,2253.0,18.0,,761
158,19,39,2980.12,1117.6,2821.0,44.0,,761
158,19,4,366.0,104.5,319.0,50.0,,761
146,7,95,588.3,295.74,551.0,106.0,,761
158,19,2,726.74,167.62,702.0,58.0,,761
158,19,9,158.64,39.48,153.0,12.0,,761
49,2,105,8826.48,4814.46,13684.0,6.0,,761
49,2,103,2131.0,947.12,1752.0,4.0,,761
49,2,111,722.52,394.08,626.0,4.0,,761
49,2,102,5571.18,2918.22,8215.0,6.0,,761
96,4,108,3238.44,1214.4,2370.0,4.0,,761
96,4,78,5801.16,915.82,4376.0,58.0,,761
96,4,106,20648.4,7743.2,15590.0,20.0,,761
96,4,115,187.2,80.4,456.0,20.0,,761
96,4,87,1169.92,701.44,912.0,256.0,,761
96,4,111,624.0,295.56,456.0,4.0,,761
159,19,97,336.8,96.4,338.0,10.0,,761
159,19,95,932.4,468.72,916.0,168.0,,761
158,19,88,928.2,665.0,879.0,140.0,,761
158,19,96,495.88,141.68,498.0,22.0,,761
158,19,90,1152.6,741.2,1134.0,170.0,,761
159,19,102,1857.06,972.74,9119.0,2.0,,761
158,19,79,2145.76,556.32,2111.0,16.0,,761
159,19,100,2101.4,1052.6,2065.0,380.0,,761
159,19,94,305.58,183.48,797.0,66.0,,761
159,19,93,774.0,466.12,701.0,172.0,,761
159,19,65,3262.0,1631.2,2966.0,40.0,,761
158,19,91,907.68,544.98,909.0,186.0,,761
159,19,96,450.8,128.8,452.0,20.0,,761
158,19,95,765.9,385.02,775.0,138.0,,761
145,7,80,4018.74,1654.84,3278.0,22.0,,762
141,7,12,19595.9,2573.12,19414.0,34.0,,762
145,7,33,1413.12,471.36,1130.0,48.0,,762
145,7,73,332.28,94.9,281.0,26.0,,762
141,7,86,100.62,67.14,94.0,18.0,,762
141,7,84,1400.76,400.32,1350.0,12.0,,762
141,7,97,471.52,134.96,437.0,14.0,,762
145,7,92,127.92,76.96,102.0,26.0,,762
145,7,93,135.0,81.3,101.0,30.0,,762
141,7,94,46.3,27.8,577.0,10.0,,762
145,7,29,1176.0,484.48,867.0,16.0,,762
121,3,106,6968.76,3097.2,9053.0,6.0,,762
121,3,107,2719.44,1483.34,3466.0,2.0,,762
121,3,105,8826.48,4814.46,11684.0,6.0,,762
121,3,102,5571.18,2918.22,7375.0,6.0,,762
147,6,65,,,5728.0,,62.0,762
47,2,7,2003.1,551.7,1924.0,30.0,,762
47,2,13,19039.9,2645.94,18729.0,38.0,,762
95,4,84,4435.74,1267.68,3063.0,38.0,,762
95,4,95,333.0,167.4,236.0,60.0,,762
95,4,26,15585.92,1739.92,10604.0,56.0,,762
95,4,37,3233.3,1212.72,2356.0,62.0,,762
161,18,82,1112.48,370.94,905.0,34.0,,762
161,18,41,491.26,113.26,393.0,14.0,,762
161,18,89,170.3,109.72,132.0,26.0,,762
161,18,67,5887.6,3084.2,4705.0,20.0,,762
161,18,76,891.44,366.96,699.0,22.0,,762
161,18,32,1094.8,364.8,891.0,40.0,,762
161,18,86,380.12,253.64,293.0,68.0,,762
161,18,87,143.0,95.42,104.0,26.0,,762
109,3,104,1578.04,826.6,1185.0,2.0,,763
109,3,108,3643.28,1619.24,2842.0,4.0,,763
109,3,30,413.56,206.92,316.0,28.0,,763
109,3,107,5438.88,2966.68,4224.0,4.0,,763
104,3,85,3596.0,1480.8,7813.0,10.0,,763
109,3,111,1083.78,591.12,845.0,6.0,,763
109,3,110,2534.6,1267.4,1941.0,20.0,,763
104,3,70,1717.8,572.6,1186.0,14.0,,763
104,3,80,3288.06,1353.96,3321.0,18.0,,763
109,3,115,385.56,193.32,514.0,36.0,,763
109,3,29,1323.0,545.04,927.0,18.0,,763
23,1,115,749.7,375.9,619.0,70.0,,763
23,1,103,4262.0,1894.24,3227.0,8.0,,763
23,1,10,694.44,285.84,558.0,36.0,,763
23,1,37,3546.2,1330.08,2794.0,68.0,,763
23,1,40,3504.06,982.8,2870.0,126.0,,763
23,1,70,3435.6,1145.2,2814.0,28.0,,763
23,1,100,962.22,481.98,758.0,174.0,,763
23,1,35,2654.0,687.0,1968.0,100.0,,763
23,1,36,4048.4,1608.92,3252.0,116.0,,763
23,1,30,679.42,339.94,536.0,46.0,,763
104,3,12,26333.28,2301.12,56828.0,48.0,,763
160,21,112,,,688.0,,82.0,763
176,14,70,1963.2,654.4,1715.0,16.0,,764
177,14,89,78.6,50.64,483.0,12.0,,764
177,14,93,72.0,43.36,60.0,16.0,,764
176,14,85,2876.8,1184.64,2661.0,8.0,,764
177,14,94,740.8,444.8,1666.0,160.0,,764
176,14,86,145.34,96.98,130.0,26.0,,764
177,14,63,1759.68,586.44,1628.0,36.0,,764
176,14,92,68.88,41.44,64.0,14.0,,764
142,7,63,1368.64,456.12,1130.0,28.0,,764
142,7,16,156.56,79.04,132.0,76.0,,764
142,7,34,3894.24,1460.72,3216.0,76.0,,764
142,7,13,12277.98,1061.06,10530.0,26.0,,764
142,7,2,551.32,127.16,446.0,44.0,,764
142,7,1,421.76,141.44,354.0,64.0,,764
116,3,29,1323.0,545.04,2009.0,18.0,,764
119,3,86,335.4,223.8,283.0,60.0,,764
116,3,64,1997.28,998.88,4314.0,48.0,,764
104,3,37,2398.9,899.76,1959.0,46.0,,764
116,3,5,878.88,264.48,1497.0,16.0,,764
116,3,88,689.52,494.0,1118.0,104.0,,764
104,3,34,2049.6,768.8,4264.0,40.0,,764
104,3,82,981.6,327.3,807.0,30.0,,764
116,3,68,2102.56,485.52,1999.0,34.0,,764
116,3,24,2459.52,409.92,2315.0,32.0,,764
116,3,16,341.96,172.64,425.0,166.0,,764
104,3,14,10378.62,629.28,22099.0,18.0,,764
104,3,3,666.4,183.4,744.0,28.0,,764
104,3,4,351.36,100.32,826.0,48.0,,764
104,3,15,12885.48,2902.86,41004.0,18.0,,764
104,3,2,325.78,75.14,230.0,26.0,,764
170,13,108,1821.64,809.62,1582.0,2.0,,764
182,9,88,291.72,209.0,214.0,44.0,,765
182,9,69,1496.18,498.68,1161.0,14.0,,765
182,9,94,74.08,44.48,448.0,16.0,,765
182,9,65,8696.76,3070.5,6623.0,138.0,,765
182,9,95,155.4,78.12,117.0,28.0,,765
182,9,87,418.0,278.92,277.0,76.0,,765
182,9,96,450.8,128.8,544.0,20.0,,765
182,9,64,5492.52,2746.92,12726.0,132.0,,765
211,5,31,651.6,326.0,1054.0,40.0,,765
211,5,94,333.36,200.16,532.0,72.0,,765
211,5,36,2373.2,943.16,2071.0,68.0,,765
211,5,23,417.92,139.28,364.0,4.0,,765
211,5,33,1530.88,510.64,2880.0,52.0,,765
211,5,19,7423.92,2783.76,6476.0,28.0,,765
211,5,21,894.3,148.94,788.0,22.0,,765
211,5,39,2438.28,914.4,5143.0,36.0,,765
211,5,84,1167.3,333.6,1028.0,10.0,,765
211,5,64,1997.28,998.88,1846.0,48.0,,765
211,5,80,2192.04,902.64,1950.0,12.0,,765
211,5,91,175.68,105.48,163.0,36.0,,765
116,3,65,2283.4,1141.84,1856.0,28.0,,765
116,3,88,503.88,361.0,1118.0,76.0,,765
104,3,97,875.68,250.64,691.0,26.0,,765
104,3,72,2966.0,1483.0,6534.0,20.0,,765
116,3,16,210.12,106.08,425.0,102.0,,765
104,3,84,3034.98,867.36,4288.0,26.0,,765
116,3,5,878.88,264.48,1497.0,16.0,,765
104,3,34,2971.92,1114.76,4264.0,58.0,,765
104,3,66,1960.2,980.2,3100.0,20.0,,765
116,3,9,79.32,19.74,109.0,6.0,,765
104,3,4,248.88,71.06,826.0,34.0,,765
95,4,28,1209.24,241.92,912.0,36.0,,765
95,4,9,317.28,78.96,274.0,24.0,,765
104,3,15,14542.6,3450.8,41004.0,20.0,,765
104,3,27,6447.28,2865.38,5531.0,14.0,,765
95,4,34,7173.6,2690.8,5197.0,140.0,,765
95,4,32,2955.96,984.96,2188.0,108.0,,765
95,4,85,7192.0,2961.6,5197.0,20.0,,765
95,4,21,1788.6,297.88,1368.0,44.0,,765
104,3,7,1201.86,331.02,1037.0,18.0,,765
171,13,67,8242.64,4317.88,7158.0,28.0,,765
171,13,80,3653.4,1504.4,3173.0,20.0,,765
171,13,84,2334.6,667.2,2067.0,20.0,,765
211,5,76,1620.8,667.2,1329.0,40.0,,766
211,5,9,264.4,65.8,209.0,20.0,,766
211,5,31,586.44,293.4,1054.0,36.0,,766
211,5,16,160.68,81.12,132.0,78.0,,766
211,5,20,2290.86,654.48,1845.0,18.0,,766
211,5,18,4404.9,1468.8,3647.0,30.0,,766
211,5,27,7368.32,3274.72,5710.0,16.0,,766
211,5,40,1946.7,546.0,1583.0,70.0,,766
132,11,109,768.6,341.6,1212.0,10.0,,766
132,11,114,438.6,263.16,1168.0,2.0,,766
137,10,1,329.5,110.5,850.0,50.0,,766
137,10,76,1539.76,633.84,1990.0,38.0,,766
137,10,74,798.72,228.0,994.0,48.0,,766
137,10,24,1844.64,307.44,2339.0,24.0,,766
137,10,78,3369.28,673.92,4438.0,32.0,,766
137,10,81,2395.68,1198.12,3155.0,28.0,,766
137,10,88,119.34,85.5,467.0,18.0,,766
137,10,94,527.82,316.92,1302.0,114.0,,766
137,10,15,9982.56,3327.48,21210.0,12.0,,766
137,10,28,806.16,161.28,1043.0,24.0,,766
137,10,19,5833.08,2187.24,7683.0,22.0,,766
137,10,84,2101.14,600.48,3707.0,18.0,,766
137,10,93,378.0,227.64,930.0,84.0,,766
137,10,73,306.72,87.6,382.0,24.0,,766
15,1,109,3689.28,1639.68,3360.0,48.0,,766
15,1,107,5438.88,2966.68,4953.0,4.0,,766
209,5,23,626.88,208.92,515.0,6.0,,767
209,5,4,278.16,79.42,454.0,38.0,,767
209,5,5,988.74,297.54,781.0,18.0,,767
209,5,33,1472.0,491.0,1096.0,50.0,,767
124,3,12,23932.8,3906.0,59985.0,40.0,,767
124,3,16,174.42,70.38,141.0,102.0,,767
124,3,65,2690.8,1060.0,3820.0,40.0,,767
124,3,32,1257.88,308.88,849.0,52.0,,767
124,3,85,1846.74,577.62,1415.0,6.0,,767
124,3,90,1157.2,624.8,1698.0,220.0,,767
124,3,11,5329.76,1099.68,3961.0,16.0,,767
124,3,73,322.28,66.64,283.0,28.0,,767
124,3,9,96.56,17.12,278.0,8.0,,767
124,3,36,901.2,270.3,1839.0,30.0,,767
124,3,18,3890.7,954.6,3112.0,30.0,,767
124,3,17,2270.24,468.16,1839.0,28.0,,767
124,3,71,2027.28,497.28,1839.0,24.0,,767
148,6,5,,,905.0,,2.0,767
51,2,77,6759.32,1408.24,2120.0,116.0,,767
51,2,26,22993.32,7663.82,26981.0,62.0,,767
51,2,98,352.78,177.32,385.0,62.0,,767
51,2,28,2082.58,416.64,2052.0,62.0,,767
51,2,32,3667.58,1222.08,3520.0,134.0,,767
51,2,12,47107.66,10058.08,57310.0,74.0,,767
51,2,80,8768.16,3610.56,15355.0,48.0,,767
51,2,19,13411.92,3800.16,11870.0,58.0,,767
51,2,96,495.88,141.68,513.0,22.0,,767
51,2,73,1201.32,343.1,1060.0,94.0,,767
168,22,80,2557.38,1053.08,2477.0,14.0,,767
168,22,36,698.0,277.4,576.0,20.0,,767
148,6,86,469.56,313.32,930.0,84.0,,768
148,6,77,7567.78,3785.12,3973.0,82.0,,768
148,6,1,421.76,141.44,362.0,64.0,,768
148,6,11,6662.34,1903.5,3369.0,18.0,,768
148,6,40,3893.4,1092.0,4097.0,140.0,,768
148,6,94,740.8,444.8,388.0,160.0,,768
148,6,2,701.68,161.84,369.0,56.0,,768
148,6,22,141.2,47.04,71.0,8.0,,768
148,6,32,3448.62,1149.12,1711.0,126.0,,768
148,6,4,439.2,125.4,218.0,60.0,,768
148,6,96,676.2,193.2,335.0,30.0,,768
148,6,82,1439.68,480.04,756.0,44.0,,768
148,6,84,3501.9,1000.8,1856.0,30.0,,768
148,6,92,354.24,213.12,390.0,72.0,,768
148,6,15,14973.84,4991.22,7569.0,18.0,,768
173,12,68,2349.92,542.64,2019.0,38.0,,768
173,12,83,2121.68,795.74,1931.0,22.0,,768
173,12,63,1759.68,586.44,1601.0,36.0,,768
171,13,92,186.96,112.48,120.0,38.0,,768
173,12,75,9096.44,2504.96,7970.0,76.0,,768
171,13,74,1164.8,332.5,926.0,70.0,,768
171,13,78,3579.86,716.04,2795.0,34.0,,768
173,12,97,336.8,96.4,306.0,10.0,,768
171,13,81,1882.32,941.38,1414.0,22.0,,768
173,12,76,4781.36,1968.24,4270.0,118.0,,768
171,13,83,3278.96,1229.78,2560.0,34.0,,768
50,2,41,701.8,161.8,626.0,20.0,,769
35,1,99,424.16,255.2,390.0,88.0,,769
50,2,11,10363.64,2961.0,8634.0,28.0,,769
35,1,91,624.64,375.04,564.0,128.0,,769
35,1,26,9642.36,3213.86,29168.0,26.0,,769
50,2,103,1065.5,473.56,2928.0,2.0,,769
35,1,4,380.64,108.68,343.0,52.0,,769
35,1,93,207.0,124.66,167.0,46.0,,769
37,10,89,117.9,75.96,101.0,18.0,,769
37,10,68,2349.92,542.64,2127.0,38.0,,769
37,10,98,79.66,40.04,101.0,14.0,,769
50,2,14,57921.6,10258.16,51181.0,88.0,,769
35,1,24,4304.16,717.36,3960.0,56.0,,769
50,2,93,531.0,319.78,501.0,118.0,,769
37,10,108,1821.64,809.62,1722.0,2.0,,769
37,10,93,54.0,32.52,101.0,12.0,,769
35,1,31,1368.36,684.6,1258.0,84.0,,769
48,2,81,2737.92,1369.28,2710.0,32.0,,769
50,2,106,6968.76,3097.2,6007.0,6.0,,769
50,2,108,3643.28,1619.24,8303.0,4.0,,769
37,10,94,194.46,116.76,203.0,42.0,,769
48,2,68,1113.12,257.04,1080.0,18.0,,769
97,4,113,563.64,282.04,674.0,44.0,,769
97,4,111,1083.78,591.12,1235.0,6.0,,769
97,4,92,236.16,142.08,225.0,48.0,,769
97,4,25,15438.06,5145.66,19532.0,54.0,,769
97,4,88,1011.06,548.58,1235.0,246.0,,769
97,4,85,5034.4,2073.12,6286.0,14.0,,769
97,4,74,3228.16,921.5,4770.0,194.0,,769
145,7,39,,,1792.0,,28.0,770
118,3,68,2842.0,464.0,3007.0,50.0,,770
118,3,18,4668.84,1145.52,4244.0,36.0,,770
118,3,29,754.8,236.16,2186.0,12.0,,770
118,3,19,4607.0,1292.6,3820.0,20.0,,770
118,3,13,9532.26,1766.7,7640.0,18.0,,770
118,3,8,2849.66,908.6,2264.0,22.0,,770
118,3,28,812.5,113.88,566.0,26.0,,770
47,2,8,6374.34,2668.68,6286.0,42.0,,770
47,2,99,202.44,121.8,257.0,42.0,,770
47,2,97,606.24,173.52,641.0,18.0,,770
96,4,29,2499.0,1029.52,6313.0,34.0,,770
96,4,115,406.98,204.06,456.0,38.0,,770
96,4,80,9864.18,4061.88,7020.0,54.0,,770
96,4,107,5438.88,2966.68,4011.0,4.0,,770
97,4,108,7286.56,3238.48,10678.0,8.0,,770
96,4,110,1520.76,760.44,1094.0,12.0,,770
97,4,102,13428.8,3701.28,15744.0,22.0,,770
97,4,96,676.2,193.2,520.0,30.0,,770
97,4,97,471.52,134.96,390.0,14.0,,770
97,4,81,4620.24,2310.66,4157.0,54.0,,770
174,12,109,1537.2,683.2,3268.0,20.0,,771
174,12,115,428.4,214.8,797.0,40.0,,771
116,3,25,6861.36,2286.96,5509.0,24.0,,771
116,3,64,2829.48,1415.08,4314.0,68.0,,771
116,3,63,2541.76,847.08,2041.0,52.0,,771
116,3,29,1323.0,545.04,2009.0,18.0,,771
51,2,29,4263.0,1756.24,3754.0,58.0,,771
51,2,10,733.02,301.72,626.0,38.0,,771
51,2,95,144.3,72.54,125.0,26.0,,771
51,2,85,10068.8,4146.24,9010.0,28.0,,771
51,2,39,4334.72,1625.6,3754.0,64.0,,771
51,2,80,7672.14,3159.24,15355.0,42.0,,771
102,3,41,842.16,194.16,616.0,24.0,,771
102,3,64,1997.28,998.88,1566.0,48.0,,771
102,3,40,1724.22,483.6,1311.0,62.0,,771
102,3,34,2971.92,1114.76,2262.0,58.0,,771
102,3,80,1461.36,601.76,1278.0,8.0,,771
102,3,21,975.6,162.48,759.0,24.0,,771
102,3,10,347.22,142.92,250.0,18.0,,771
58,2,69,1282.44,427.44,1126.0,12.0,,771
102,3,19,7954.2,2982.6,6533.0,30.0,,771
102,3,85,5034.4,2073.12,3702.0,14.0,,771
161,18,9,132.2,32.9,117.0,10.0,,771
161,18,95,610.5,306.9,556.0,110.0,,771
174,12,102,16713.54,8754.66,21511.0,18.0,,771
